concept,slot,table,column,type,primary_key_position,nullable_in_sqlite,default,migration,implementation_status
CitationCoverage,cile:scope,enrichment_bibliography_snapshots,scope,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
CitationCoverage,cile:coverage,enrichment_bibliography_snapshots,coverage,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
CitationCoverage,cile:declared_count,enrichment_bibliography_snapshots,declared_count,INTEGER,0,True,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
CitationCoverage,cile:entries_count,enrichment_bibliography_snapshots,entries_count,INTEGER,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
CitationCoverage,cile:payload_json,enrichment_bibliography_snapshots,payload_json,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
CitationCoverage,cile:payload_sha256,enrichment_bibliography_snapshots,payload_sha256,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
CitationCoverage,cile:observed_at,enrichment_bibliography_snapshots,observed_at,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
ReviewEvent,v2_receipt_id,enrichment_calibration_receipts,calibration_id,TEXT,1,True,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,enrichment_protocol_version,enrichment_calibration_receipts,protocol_version,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,enrichment_codebook_version,enrichment_calibration_receipts,codebook_version,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,extraction_model,enrichment_calibration_receipts,model,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,extraction_prompt_sha256,enrichment_calibration_receipts,prompt_sha256,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,cile:benchmarkSha256,enrichment_calibration_receipts,benchmark_sha256,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,cile:metricsSha256,enrichment_calibration_receipts,metrics_sha256,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,cile:benchmarkSize,enrichment_calibration_receipts,benchmark_size,INTEGER,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,cile:referenceCheckedCases,enrichment_calibration_receipts,reference_checked_cases,INTEGER,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,cile:fullTextCases,enrichment_calibration_receipts,full_text_cases,INTEGER,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,cile:hardCases,enrichment_calibration_receipts,hard_cases,INTEGER,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,v2_manifest_sha256,enrichment_calibration_receipts,manifest_sha256,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,v2_repository,enrichment_calibration_receipts,repository,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,v2_pr_number,enrichment_calibration_receipts,pr_number,INTEGER,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,v2_reviewed_commit,enrichment_calibration_receipts,reviewed_commit,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,v2_human_login,enrichment_calibration_receipts,human_login,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,v2_human_review_id,enrichment_calibration_receipts,human_review_id,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,v2_approved_at,enrichment_calibration_receipts,approved_at,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
ReviewEvent,v2_imported_at,enrichment_calibration_receipts,imported_at,TEXT,0,False,,curator-app/migrations/0005_enrichment_adjudication.sql,configured_enrichment_sqlite
AbstractCoverageAssessment,v2_assertion_id,enrichment_candidate_abstract,revision_id,TEXT,1,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AbstractCoverageAssessment,title,enrichment_candidate_abstract,observed_title,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AbstractCoverageAssessment,doi,enrichment_candidate_abstract,observed_doi,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AbstractCoverageAssessment,abstract_status,enrichment_candidate_abstract,coverage_status,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AbstractCoverageAssessment,source_name,enrichment_candidate_abstract,abstract_source,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AbstractCoverageAssessment,source_url,enrichment_candidate_abstract,article_url,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AbstractCoverageAssessment,v2_match_basis,enrichment_candidate_abstract,match_type,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AbstractCoverageAssessment,cile:matchScore,enrichment_candidate_abstract,match_score,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AbstractCoverageAssessment,cile:providerErrors,enrichment_candidate_abstract,provider_errors,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AbstractCoverageAssessment,generated_at_time,enrichment_candidate_abstract,checked_at,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AbstractCoverageAssessment,rationale,enrichment_candidate_abstract,notes,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AccessAssessment,v2_assertion_id,enrichment_candidate_access,revision_id,TEXT,1,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AccessAssessment,title,enrichment_candidate_access,observed_title,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AccessAssessment,doi,enrichment_candidate_access,observed_doi,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AccessAssessment,access_status,enrichment_candidate_access,access_status,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AccessAssessment,access_kind,enrichment_candidate_access,access_kind,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AccessAssessment,access_url,enrichment_candidate_access,access_url,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AccessAssessment,source_name,enrichment_candidate_access,evidence_source,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AccessAssessment,evidence_locator,enrichment_candidate_access,evidence_detail,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AccessAssessment,generated_at_time,enrichment_candidate_access,checked_at,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
AccessAssessment,rationale,enrichment_candidate_access,notes,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,v2_assertion_id,enrichment_candidate_bibliography,revision_id,TEXT,1,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,title,enrichment_candidate_bibliography,title,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,doi,enrichment_candidate_bibliography,doi,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,authors_text,enrichment_candidate_bibliography,authors,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,publication_year,enrichment_candidate_bibliography,year,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,venue,enrichment_candidate_bibliography,venue,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,work_type,enrichment_candidate_bibliography,work_type,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,source_name,enrichment_candidate_bibliography,source,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,identifier_value,enrichment_candidate_bibliography,other_identifiers,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,v2_verification_status,enrichment_candidate_bibliography,verification_status,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,cile:metadataConfidence,enrichment_candidate_bibliography,metadata_confidence,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,cile:intakeAssessment,enrichment_candidate_bibliography,intake_assessment,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,cile:intakeReason,enrichment_candidate_bibliography,intake_reason,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,cile:possibleDuplicate,enrichment_candidate_bibliography,possible_duplicate,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,cile:metadataConflict,enrichment_candidate_bibliography,metadata_conflict,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,cile:requiredHumanAction,enrichment_candidate_bibliography,required_human_action,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,cile:origin,enrichment_candidate_bibliography,origin,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,cile:legacyScopeFit,enrichment_candidate_bibliography,legacy_scope_fit,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,cile:legacyRecommendation,enrichment_candidate_bibliography,legacy_recommendation,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,cile:legacyReason,enrichment_candidate_bibliography,legacy_reason,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,cile:legacyPriority,enrichment_candidate_bibliography,legacy_priority,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,review_stage,enrichment_candidate_bibliography,review_stage,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,candidate_status,enrichment_candidate_bibliography,current_status,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,screening_decision,enrichment_candidate_bibliography,current_decision,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,exclusion_reason,enrichment_candidate_bibliography,exclusion_reason_code,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,topic_code,enrichment_candidate_bibliography,topic_code,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,cile:duplicateTargetId,enrichment_candidate_bibliography,duplicate_target_id,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,secondary_collection_code,enrichment_candidate_bibliography,secondary_collection_code,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,cile:secondaryCollectionRationale,enrichment_candidate_bibliography,secondary_collection_rationale,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,cile:lastActionId,enrichment_candidate_bibliography,last_action_id,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,generated_at_time,enrichment_candidate_bibliography,materialised_at,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,ingress_updated_at,enrichment_candidate_bibliography,updated_at,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,was_derived_from,enrichment_candidate_bibliography,provenance,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,candidate_id,enrichment_candidate_heads,candidate_id,TEXT,1,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,review_id,enrichment_candidate_heads,cycle_id,TEXT,2,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,dcterms:type,enrichment_candidate_heads,domain,TEXT,3,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,v2_assertion_id,enrichment_candidate_heads,revision_id,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,v2_record_version,enrichment_candidate_heads,record_version,INTEGER,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,annotation_visibility_state,enrichment_candidate_heads,state,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,ingress_updated_at,enrichment_candidate_heads,updated_at,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
ReviewEvent,event_id,enrichment_candidate_receipts,receipt_id,TEXT,1,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
ReviewEvent,candidate_id,enrichment_candidate_receipts,candidate_id,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
ReviewEvent,review_id,enrichment_candidate_receipts,cycle_id,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
ReviewEvent,dcterms:type,enrichment_candidate_receipts,domain,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
ReviewEvent,v2_assertion_id,enrichment_candidate_receipts,revision_id,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
ReviewEvent,supersedes,enrichment_candidate_receipts,previous_revision_id,TEXT,0,True,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
ReviewEvent,dcterms:type,enrichment_candidate_receipts,action,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
ReviewEvent,v2_record_version,enrichment_candidate_receipts,expected_version,INTEGER,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
ReviewEvent,v2_imported_at,enrichment_candidate_receipts,persisted_at,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,candidate_id,enrichment_candidate_records,candidate_id,TEXT,1,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,review_id,enrichment_candidate_records,cycle_id,TEXT,2,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CandidateRecord,v2_created_at,enrichment_candidate_records,created_at,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,v2_assertion_id,enrichment_candidate_retrieval,revision_id,TEXT,1,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,title,enrichment_candidate_retrieval,observed_title,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,doi,enrichment_candidate_retrieval,observed_doi,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,cile:resolutionStatus,enrichment_candidate_retrieval,resolution_status,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,source_url,enrichment_candidate_retrieval,best_url,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,access_kind,enrichment_candidate_retrieval,best_url_kind,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,source_url,enrichment_candidate_retrieval,full_text_url,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,access_url,enrichment_candidate_retrieval,open_access_url,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,source_url,enrichment_candidate_retrieval,landing_url,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,source_url,enrichment_candidate_retrieval,doi_url,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,doi,enrichment_candidate_retrieval,resolved_doi,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,v2_match_basis,enrichment_candidate_retrieval,match_method,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,cile:matchConfidence,enrichment_candidate_retrieval,match_confidence,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,generated_at_time,enrichment_candidate_retrieval,checked_at,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
RetrievalActivity,rationale,enrichment_candidate_retrieval,notes,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
MetadataAssertion,v2_assertion_id,enrichment_candidate_revisions,revision_id,TEXT,1,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
MetadataAssertion,candidate_id,enrichment_candidate_revisions,candidate_id,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
MetadataAssertion,review_id,enrichment_candidate_revisions,cycle_id,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
MetadataAssertion,dcterms:type,enrichment_candidate_revisions,domain,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
MetadataAssertion,was_derived_from,enrichment_candidate_revisions,source_commit,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
MetadataAssertion,enrichment_content_sha256,enrichment_candidate_revisions,content_sha256,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
MetadataAssertion,enrichment_storage_key,enrichment_candidate_revisions,storage_key,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
MetadataAssertion,enrichment_observed_at,enrichment_candidate_revisions,observed_at,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
MetadataAssertion,v2_assertion_id,enrichment_candidate_values,revision_id,TEXT,1,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
MetadataAssertion,v2_field_uri,enrichment_candidate_values,field,TEXT,2,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
MetadataAssertion,v2_position,enrichment_candidate_values,position,INTEGER,3,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
MetadataAssertion,identifier_value,enrichment_candidate_values,value,TEXT,0,False,,curator-app/migrations/0009_candidate_archive.sql,configured_enrichment_sqlite
CitationCoverage,enrichment_coverage_id,enrichment_citation_coverage,coverage_id,TEXT,1,True,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationCoverage,enrichment_target_id,enrichment_citation_coverage,target_id,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationCoverage,enrichment_input_sha256,enrichment_citation_coverage,input_sha256,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationCoverage,enrichment_provider,enrichment_citation_coverage,provider,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationCoverage,enrichment_direction,enrichment_citation_coverage,direction,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationCoverage,enrichment_snapshot_id,enrichment_citation_coverage,snapshot_id,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationCoverage,enrichment_source_url,enrichment_citation_coverage,source_url,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationCoverage,enrichment_returned_count,enrichment_citation_coverage,returned_count,INTEGER,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationCoverage,enrichment_provider_count,enrichment_citation_coverage,provider_count,INTEGER,0,True,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationCoverage,enrichment_next_cursor,enrichment_citation_coverage,next_cursor,TEXT,0,True,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationCoverage,enrichment_status,enrichment_citation_coverage,status,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationCoverage,enrichment_observed_at,enrichment_citation_coverage,observed_at,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationObservation,enrichment_observation_id,enrichment_citation_observations,observation_id,TEXT,1,True,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationObservation,enrichment_target_id,enrichment_citation_observations,target_id,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationObservation,enrichment_input_sha256,enrichment_citation_observations,input_sha256,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationObservation,enrichment_provider,enrichment_citation_observations,provider,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationObservation,enrichment_direction,enrichment_citation_observations,direction,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationObservation,enrichment_citing_identifier,enrichment_citation_observations,citing_identifier,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationObservation,enrichment_cited_identifier,enrichment_citation_observations,cited_identifier,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationObservation,enrichment_snapshot_id,enrichment_citation_observations,snapshot_id,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationObservation,enrichment_source_url,enrichment_citation_observations,source_url,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
CitationObservation,enrichment_observed_at,enrichment_citation_observations,observed_at,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
StudyDatasetUse,enrichment_proposal_id,enrichment_datasets,proposal_id,TEXT,1,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
StudyDatasetUse,enrichment_study_id,enrichment_datasets,study_id,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
StudyDatasetUse,enrichment_dataset_id,enrichment_datasets,dataset_id,TEXT,2,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
StudyDatasetUse,enrichment_payload_json,enrichment_datasets,payload_json,TEXT,0,False,,curator-app/migrations/0003_paper_enrichment.sql,configured_enrichment_sqlite
StudyDatasetUse,enrichment_proposal_id,enrichment_datasets_order,proposal_id,TEXT,1,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
StudyDatasetUse,enrichment_dataset_id,enrichment_datasets_order,dataset_id,TEXT,2,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
StudyDatasetUse,v2_position,enrichment_datasets_order,position,INTEGER,0,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
Manifestation,cile:document_id,enrichment_documents,document_id,TEXT,1,True,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:target_id,enrichment_documents,target_id,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:input_sha256,enrichment_documents,input_sha256,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:source_id,enrichment_documents,source_id,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:source_url,enrichment_documents,source_url,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:pdf_sha256,enrichment_documents,pdf_sha256,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:source_text_sha256,enrichment_documents,source_text_sha256,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:byte_length,enrichment_documents,byte_length,INTEGER,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:storage_key,enrichment_documents,storage_key,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:version_label,enrichment_documents,version_label,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:retention_basis,enrichment_documents,retention_basis,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:licence_status,enrichment_documents,licence_status,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:licence_url,enrichment_documents,licence_url,TEXT,0,True,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:attribution,enrichment_documents,attribution,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:visibility,enrichment_documents,visibility,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:rights_verified,enrichment_documents,rights_verified,INTEGER,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
Manifestation,cile:observed_at,enrichment_documents,observed_at,TEXT,0,False,,curator-app/migrations/0006_enrichment_delivery_assets.sql,configured_enrichment_sqlite
AnalyticalAnnotation,annotation_id,enrichment_fact_evidence,fact_id,TEXT,1,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
AnalyticalAnnotation,enrichment_proposal_id,enrichment_fact_evidence,proposal_id,TEXT,0,False,,curator-app/migrations/0007_extraction_relations.sql,configured_enrichment_sqlite
